,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
μ[4520],14.445,0.053,14.347,14.544,0.001,0.001,4208.0,2774.0,1.0
μ[4521],14.459,0.053,14.36,14.557,0.001,0.001,4195.0,2773.0,1.0
μ[4522],14.472,0.053,14.374,14.571,0.001,0.001,4179.0,2773.0,1.0
μ[4523],14.486,0.053,14.387,14.584,0.001,0.001,4164.0,2773.0,1.0
μ[4524],14.499,0.053,14.4,14.596,0.001,0.001,4146.0,2772.0,1.0
μ[4525],14.512,0.053,14.417,14.612,0.001,0.001,4131.0,2790.0,1.0
μ[4526],14.526,0.052,14.43,14.625,0.001,0.001,4121.0,2810.0,1.0
μ[4527],14.539,0.052,14.443,14.638,0.001,0.001,4109.0,2810.0,1.0
μ[4528],14.552,0.052,14.457,14.651,0.001,0.001,4099.0,2810.0,1.0
μ[4529],14.566,0.052,14.469,14.664,0.001,0.001,4086.0,2769.0,1.0
μ[4530],14.579,0.052,14.483,14.677,0.001,0.001,4075.0,2749.0,1.0
μ[4531],14.593,0.052,14.497,14.691,0.001,0.001,4065.0,2769.0,1.0
μ[4532],14.606,0.052,14.513,14.707,0.001,0.001,4052.0,2749.0,1.0
μ[4533],14.619,0.052,14.527,14.72,0.001,0.001,4038.0,2729.0,1.0
μ[4534],14.633,0.052,14.537,14.73,0.001,0.001,3963.0,2729.0,1.0
μ[4535],14.646,0.052,14.55,14.744,0.001,0.001,3953.0,2690.0,1.0
μ[4536],14.66,0.052,14.564,14.757,0.001,0.001,3941.0,2561.0,1.0
μ[4537],14.673,0.052,14.578,14.771,0.001,0.001,3934.0,2511.0,1.0
μ[4538],14.686,0.052,14.592,14.785,0.001,0.001,3923.0,2528.0,1.0
μ[4539],14.7,0.052,14.605,14.798,0.001,0.001,3914.0,2430.0,1.0
μ[4540],14.713,0.052,14.616,14.809,0.001,0.001,3906.0,2431.0,1.0
μ[4541],14.726,0.052,14.63,14.823,0.001,0.001,3898.0,2464.0,1.0
μ[4542],14.74,0.052,14.643,14.836,0.001,0.001,3889.0,2464.0,1.0
μ[4543],14.753,0.052,14.658,14.85,0.001,0.001,3881.0,2481.0,1.0
μ[4544],14.767,0.052,14.67,14.862,0.001,0.001,3872.0,2465.0,1.0
μ[4545],14.78,0.052,14.684,14.876,0.001,0.001,3866.0,2465.0,1.0
μ[4546],14.793,0.052,14.697,14.889,0.001,0.001,3857.0,2479.0,1.0
μ[4547],14.807,0.052,14.711,14.903,0.001,0.001,3847.0,2447.0,1.0
μ[4548],14.82,0.052,14.725,14.917,0.001,0.001,3839.0,2447.0,1.0
μ[4549],14.834,0.052,14.739,14.931,0.001,0.001,3833.0,2371.0,1.0
μ[4550],14.847,0.052,14.752,14.945,0.001,0.001,3827.0,2372.0,1.0
μ[4551],14.86,0.052,14.766,14.959,0.001,0.001,3821.0,2371.0,1.0
μ[4552],14.874,0.052,14.776,14.969,0.001,0.001,3814.0,2272.0,1.0
μ[4553],14.887,0.052,14.789,14.982,0.001,0.001,3808.0,2259.0,1.0
μ[4554],14.901,0.052,14.802,14.995,0.001,0.001,3804.0,2262.0,1.0
μ[4555],14.914,0.052,14.816,15.008,0.001,0.001,3801.0,2248.0,1.0
μ[4556],14.927,0.052,14.829,15.022,0.001,0.001,3796.0,2234.0,1.0
μ[4557],14.941,0.052,14.842,15.035,0.001,0.001,3791.0,2234.0,1.0
μ[4558],14.954,0.052,14.856,15.05,0.001,0.001,3786.0,2234.0,1.0
μ[4559],14.967,0.052,14.869,15.063,0.001,0.001,3782.0,2234.0,1.0
μ[4560],14.981,0.053,14.881,15.076,0.001,0.001,3778.0,2143.0,1.0
μ[4561],14.994,0.053,14.895,15.089,0.001,0.001,3775.0,2140.0,1.0
μ[4562],15.008,0.053,14.907,15.103,0.001,0.001,3773.0,2128.0,1.0
μ[4563],15.021,0.053,14.921,15.117,0.001,0.001,3771.0,2128.0,1.0
μ[4564],15.034,0.053,14.934,15.13,0.001,0.001,3767.0,2104.0,1.0
μ[4565],15.048,0.053,14.949,15.145,0.001,0.001,3765.0,2092.0,1.0
μ[4566],15.061,0.053,14.962,15.159,0.001,0.001,3764.0,2080.0,1.0
μ[4567],15.075,0.053,14.976,15.172,0.001,0.001,3763.0,2080.0,1.0
μ[4568],15.088,0.053,14.989,15.186,0.001,0.001,3760.0,2079.0,1.0
μ[4569],15.101,0.053,15.002,15.2,0.001,0.001,3761.0,2096.0,1.0
μ[4570],15.115,0.053,15.015,15.213,0.001,0.001,3763.0,2107.0,1.0
μ[4571],15.128,0.053,15.024,15.223,0.001,0.001,3762.0,2074.0,1.0
μ[4572],15.141,0.053,15.038,15.237,0.001,0.001,3762.0,2088.0,1.0
μ[4573],15.155,0.054,15.05,15.25,0.001,0.001,3762.0,2087.0,1.0
μ[4574],15.168,0.054,15.064,15.264,0.001,0.001,3762.0,2065.0,1.0
μ[4575],15.182,0.054,15.077,15.277,0.001,0.001,3762.0,2042.0,1.0
μ[4576],15.195,0.054,15.09,15.291,0.001,0.001,3762.0,2042.0,1.0
μ[4577],15.208,0.054,15.104,15.305,0.001,0.001,3762.0,2042.0,1.0
μ[4578],15.222,0.054,15.117,15.318,0.001,0.001,3765.0,2053.0,1.0
μ[4579],15.235,0.054,15.13,15.332,0.001,0.001,3767.0,2031.0,1.0
μ[4580],15.249,0.054,15.144,15.346,0.001,0.001,3768.0,2031.0,1.0
μ[4581],15.262,0.054,15.156,15.36,0.001,0.001,3769.0,2053.0,1.0
μ[4582],15.275,0.055,15.172,15.376,0.001,0.001,3772.0,2053.0,1.0
μ[4583],15.289,0.055,15.185,15.39,0.001,0.001,3773.0,2030.0,1.0
μ[4584],15.302,0.055,15.198,15.403,0.001,0.001,3776.0,2009.0,1.0
μ[4585],15.316,0.055,15.211,15.416,0.001,0.001,3779.0,2019.0,1.0
μ[4586],15.329,0.055,15.227,15.433,0.001,0.001,3781.0,1998.0,1.0
μ[4587],15.342,0.055,15.24,15.446,0.001,0.001,3784.0,1908.0,1.0
μ[4588],15.356,0.055,15.253,15.46,0.001,0.001,3789.0,1899.0,1.0
μ[4589],15.369,0.055,15.266,15.474,0.001,0.001,3792.0,1895.0,1.0
μ[4590],15.382,0.056,15.279,15.487,0.001,0.001,3798.0,1895.0,1.0
μ[4591],15.396,0.056,15.292,15.501,0.001,0.001,3803.0,1903.0,1.0
μ[4592],15.409,0.056,15.304,15.513,0.001,0.001,3805.0,1958.0,1.0
μ[4593],15.423,0.056,15.319,15.529,0.001,0.001,3809.0,1958.0,1.0
μ[4594],15.436,0.056,15.332,15.543,0.001,0.001,3818.0,1951.0,1.0
μ[4595],15.449,0.056,15.345,15.557,0.001,0.001,3824.0,2060.0,1.0
μ[4596],15.463,0.057,15.359,15.571,0.001,0.001,3829.0,2021.0,1.0
μ[4597],15.476,0.057,15.371,15.584,0.001,0.001,3835.0,2022.0,1.0
μ[4598],15.49,0.057,15.384,15.598,0.001,0.001,3841.0,2023.0,1.0
μ[4599],15.503,0.057,15.397,15.611,0.001,0.001,3847.0,2011.0,1.0
μ[4600],15.516,0.057,15.413,15.628,0.001,0.001,3855.0,2034.0,1.0
μ[4601],15.53,0.057,15.426,15.642,0.001,0.001,3860.0,1963.0,1.0
μ[4602],15.543,0.058,15.439,15.655,0.001,0.001,3859.0,1963.0,1.0
μ[4603],15.556,0.058,15.453,15.67,0.001,0.001,3868.0,1963.0,1.0
μ[4604],15.57,0.058,15.466,15.683,0.001,0.001,3876.0,2006.0,1.0
μ[4605],15.583,0.058,15.48,15.697,0.001,0.001,3883.0,2095.0,1.0
μ[4606],15.597,0.058,15.493,15.711,0.001,0.001,3892.0,2095.0,1.0
μ[4607],15.61,0.059,15.505,15.725,0.001,0.001,3897.0,2027.0,1.0
μ[4608],15.623,0.059,15.517,15.737,0.001,0.001,3903.0,2027.0,1.0
μ[4609],15.637,0.059,15.53,15.751,0.001,0.001,3911.0,2061.0,1.0
μ[4610],15.65,0.059,15.54,15.761,0.001,0.001,3922.0,2113.0,1.0
μ[4611],15.664,0.059,15.553,15.775,0.001,0.001,3931.0,2079.0,1.0
μ[4612],15.677,0.06,15.568,15.79,0.001,0.001,3941.0,2079.0,1.0
μ[4613],15.69,0.06,15.581,15.804,0.001,0.001,3948.0,2125.0,1.0
μ[4614],15.704,0.06,15.594,15.818,0.001,0.001,3959.0,2125.0,1.0
μ[4615],15.717,0.06,15.607,15.832,0.001,0.001,3968.0,2187.0,1.0
μ[4616],15.731,0.06,15.62,15.845,0.001,0.001,3977.0,2199.0,1.0
μ[4617],15.744,0.061,15.631,15.857,0.001,0.001,3985.0,2199.0,1.0
μ[4618],15.757,0.061,15.644,15.871,0.001,0.001,3995.0,2199.0,1.0
μ[4619],15.771,0.061,15.657,15.884,0.001,0.001,4005.0,2199.0,1.0
μ[4620],15.784,0.061,15.67,15.898,0.001,0.001,4015.0,2199.0,1.0
μ[4621],15.797,0.061,15.683,15.912,0.001,0.001,4025.0,2264.0,1.0
μ[4622],15.811,0.062,15.696,15.926,0.001,0.001,4034.0,2290.0,1.0
μ[4623],15.824,0.062,15.709,15.94,0.001,0.001,4043.0,2297.0,1.0
μ[4624],15.838,0.062,15.723,15.955,0.001,0.001,4051.0,2308.0,1.0
μ[4625],15.851,0.062,15.732,15.965,0.001,0.001,4059.0,2363.0,1.0
μ[4626],15.864,0.063,15.746,15.98,0.001,0.001,4069.0,2363.0,1.0
μ[4627],15.878,0.063,15.76,15.994,0.001,0.001,4078.0,2377.0,1.0
μ[4628],15.891,0.063,15.776,16.011,0.001,0.001,4088.0,2377.0,1.0
μ[4629],15.905,0.063,15.788,16.024,0.001,0.001,4097.0,2454.0,1.0
μ[4630],15.918,0.063,15.798,16.035,0.001,0.001,4106.0,2454.0,1.0
μ[4631],15.931,0.064,15.814,16.052,0.001,0.001,4116.0,2486.0,1.0
μ[4632],15.945,0.064,15.827,16.065,0.001,0.001,4128.0,2571.0,1.0
μ[4633],15.958,0.064,15.838,16.077,0.001,0.001,4138.0,2703.0,1.0
μ[4634],15.971,0.064,15.851,16.091,0.001,0.001,4147.0,2703.0,1.0
μ[4635],15.985,0.065,15.864,16.105,0.001,0.001,4157.0,2676.0,1.0
μ[4636],15.998,0.065,15.877,16.119,0.001,0.001,4168.0,2684.0,1.0
μ[4637],16.012,0.065,15.89,16.133,0.001,0.001,4181.0,2733.0,1.0
μ[4638],16.025,0.065,15.903,16.147,0.001,0.001,4193.0,2733.0,1.0
μ[4639],16.038,0.066,15.916,16.16,0.001,0.001,4203.0,2734.0,1.0
μ[4640],16.052,0.066,15.929,16.174,0.001,0.001,4216.0,2734.0,1.0
μ[4641],16.065,0.066,15.942,16.188,0.001,0.001,4226.0,2774.0,1.0
μ[4642],16.079,0.066,15.954,16.202,0.001,0.001,4239.0,2774.0,1.0
μ[4643],16.092,0.067,15.967,16.215,0.001,0.001,4249.0,2774.0,1.0
μ[4644],16.105,0.067,15.98,16.23,0.001,0.001,4257.0,2793.0,1.0
μ[4645],16.119,0.067,15.993,16.244,0.001,0.001,4268.0,2813.0,1.0
μ[4646],16.132,0.068,16.005,16.257,0.001,0.001,4279.0,2827.0,1.0
μ[4647],16.145,0.068,16.018,16.271,0.001,0.001,4292.0,2792.0,1.0
μ[4648],16.159,0.068,16.031,16.285,0.001,0.001,4304.0,2876.0,1.0
μ[4649],16.172,0.068,16.042,16.297,0.001,0.001,4316.0,2870.0,1.0
μ[4650],16.186,0.069,16.055,16.311,0.001,0.001,4328.0,2870.0,1.0
μ[4651],16.199,0.069,16.067,16.325,0.001,0.001,4340.0,2944.0,1.0
μ[4652],16.212,0.069,16.08,16.339,0.001,0.001,4352.0,2946.0,1.0
μ[4653],16.226,0.069,16.093,16.353,0.001,0.001,4366.0,2946.0,1.0
μ[4654],16.239,0.07,16.106,16.366,0.001,0.001,4380.0,2945.0,1.0
μ[4655],16.253,0.07,16.123,16.385,0.001,0.001,4393.0,2946.0,1.0
μ[4656],16.266,0.07,16.132,16.395,0.001,0.001,4406.0,2946.0,1.0
μ[4657],16.279,0.071,16.144,16.409,0.001,0.001,4418.0,2945.0,1.0
μ[4658],16.293,0.071,16.158,16.423,0.001,0.001,4432.0,2945.0,1.0
μ[4659],16.306,0.071,16.177,16.444,0.001,0.001,4445.0,2945.0,1.0
μ[4660],16.32,0.071,16.188,16.456,0.001,0.001,4456.0,2946.0,1.0
μ[4661],16.333,0.072,16.202,16.471,0.001,0.001,4470.0,2947.0,1.0
μ[4662],16.346,0.072,16.214,16.483,0.001,0.001,4483.0,2947.0,1.0
μ[4663],16.36,0.072,16.227,16.498,0.001,0.001,4497.0,2925.0,1.0
μ[4664],16.373,0.073,16.24,16.512,0.001,0.001,4508.0,2925.0,1.0
μ[4665],16.386,0.073,16.253,16.526,0.001,0.001,4519.0,2924.0,1.0
μ[4666],16.4,0.073,16.265,16.54,0.001,0.001,4533.0,2924.0,1.0
μ[4667],16.413,0.073,16.278,16.554,0.001,0.001,4545.0,2924.0,1.0
μ[4668],16.427,0.074,16.29,16.567,0.001,0.001,4556.0,2949.0,1.0
μ[4669],16.44,0.074,16.303,16.582,0.001,0.001,4570.0,2972.0,1.0
μ[4670],16.453,0.074,16.326,16.605,0.001,0.001,4584.0,2972.0,1.0
μ[4671],16.467,0.075,16.339,16.619,0.001,0.001,4595.0,2972.0,1.0
μ[4672],16.48,0.075,16.35,16.631,0.001,0.001,4607.0,3020.0,1.0
μ[4673],16.494,0.075,16.365,16.648,0.001,0.001,4620.0,3044.0,1.0
μ[4674],16.507,0.076,16.366,16.65,0.001,0.001,4632.0,3044.0,1.0
μ[4675],16.52,0.076,16.389,16.674,0.001,0.001,4643.0,3044.0,1.0
μ[4676],16.534,0.076,16.387,16.673,0.001,0.001,4656.0,3069.0,1.0
μ[4677],16.547,0.076,16.4,16.687,0.001,0.001,4667.0,3068.0,1.0
μ[4678],16.56,0.077,16.428,16.716,0.001,0.001,4678.0,3067.0,1.0
μ[4679],16.574,0.077,16.442,16.731,0.001,0.001,4690.0,3067.0,1.0
μ[4680],16.587,0.077,16.454,16.744,0.001,0.001,4703.0,3067.0,1.0
μ[4681],16.601,0.078,16.466,16.758,0.001,0.001,4715.0,3067.0,1.0
μ[4682],16.614,0.078,16.479,16.772,0.001,0.001,4727.0,3067.0,1.0
μ[4683],16.627,0.078,16.492,16.786,0.001,0.001,4737.0,3068.0,1.0
μ[4684],16.641,0.079,16.505,16.8,0.001,0.001,4750.0,3068.0,1.0
μ[4685],16.654,0.079,16.516,16.813,0.001,0.001,4762.0,3093.0,1.0
μ[4686],16.668,0.079,16.529,16.827,0.001,0.001,4776.0,3093.0,1.0
μ[4687],16.681,0.08,16.542,16.841,0.001,0.001,4787.0,3093.0,1.0
μ[4688],16.694,0.08,16.555,16.855,0.001,0.001,4798.0,3118.0,1.0
μ[4689],16.708,0.08,16.568,16.869,0.001,0.001,4811.0,3117.0,1.0
μ[4690],16.721,0.08,16.581,16.883,0.001,0.001,4822.0,3121.0,1.0
μ[4691],16.735,0.081,16.594,16.897,0.001,0.001,4832.0,3121.0,1.0
μ[4692],16.748,0.081,16.607,16.911,0.001,0.001,4847.0,3070.0,1.0
μ[4693],16.761,0.081,16.62,16.925,0.001,0.001,4857.0,3095.0,1.0
μ[4694],16.775,0.082,16.622,16.928,0.001,0.001,4871.0,3095.0,1.0
μ[4695],16.788,0.082,16.635,16.942,0.001,0.001,4883.0,3095.0,1.0
μ[4696],16.801,0.082,16.656,16.965,0.001,0.001,4893.0,3095.0,1.0
μ[4697],16.815,0.083,16.67,16.98,0.001,0.001,4902.0,3120.0,1.0
μ[4698],16.828,0.083,16.682,16.993,0.001,0.001,4912.0,3146.0,1.0
μ[4699],16.842,0.083,16.696,17.009,0.001,0.001,4923.0,3146.0,1.0
μ[4700],16.855,0.084,16.708,17.021,0.001,0.001,4931.0,3146.0,1.0
μ[4701],16.868,0.084,16.721,17.036,0.001,0.001,4945.0,3146.0,1.0
μ[4702],16.882,0.084,16.734,17.05,0.001,0.001,4957.0,3146.0,1.0
μ[4703],16.895,0.085,16.745,17.062,0.001,0.001,4969.0,3146.0,1.0
μ[4704],16.909,0.085,16.758,17.076,0.001,0.001,4982.0,3172.0,1.0
μ[4705],16.922,0.085,16.771,17.09,0.001,0.001,4994.0,3282.0,1.0
μ[4706],16.935,0.086,16.784,17.104,0.001,0.001,5006.0,3282.0,1.0
μ[4707],16.949,0.086,16.797,17.118,0.001,0.001,5015.0,3363.0,1.0
μ[4708],16.962,0.086,16.812,17.134,0.001,0.001,5027.0,3363.0,1.0
μ[4709],16.975,0.087,16.825,17.148,0.001,0.001,5039.0,3363.0,1.0
μ[4710],16.989,0.087,16.837,17.162,0.001,0.001,5049.0,3363.0,1.0
μ[4711],17.002,0.087,16.85,17.176,0.001,0.001,5061.0,3363.0,1.0
μ[4712],17.016,0.088,16.863,17.19,0.001,0.001,5073.0,3363.0,1.0
μ[4713],17.029,0.088,16.875,17.204,0.001,0.001,5084.0,3393.0,1.0
μ[4714],17.042,0.088,16.888,17.218,0.001,0.001,5096.0,3393.0,1.0
μ[4715],17.056,0.089,16.9,17.232,0.001,0.001,5107.0,3393.0,1.0
μ[4716],17.069,0.089,16.913,17.246,0.001,0.001,5118.0,3393.0,1.0
μ[4717],17.083,0.089,16.925,17.26,0.001,0.001,5131.0,3393.0,1.0
μ[4718],17.096,0.09,16.927,17.263,0.001,0.001,5144.0,3424.0,1.0
μ[4719],17.109,0.09,16.95,17.288,0.001,0.001,5156.0,3430.0,1.0
μ[4720],17.123,0.09,16.953,17.292,0.001,0.001,5165.0,3340.0,1.0
μ[4721],17.136,0.091,16.965,17.304,0.001,0.001,5177.0,3340.0,1.0
μ[4722],17.15,0.091,16.977,17.318,0.001,0.001,5185.0,3340.0,1.0
μ[4723],17.163,0.091,16.99,17.332,0.001,0.001,5198.0,3339.0,1.0
μ[4724],17.176,0.092,17.003,17.346,0.001,0.001,5211.0,3399.0,1.0
μ[4725],17.19,0.092,17.016,17.361,0.001,0.001,5222.0,3399.0,1.0
μ[4726],17.203,0.092,17.029,17.374,0.001,0.001,5234.0,3399.0,1.0
μ[4727],17.216,0.093,17.041,17.388,0.001,0.001,5246.0,3398.0,1.0
μ[4728],17.23,0.093,17.054,17.403,0.001,0.001,5256.0,3398.0,1.0
μ[4729],17.243,0.093,17.066,17.416,0.001,0.001,5267.0,3398.0,1.0
μ[4730],17.257,0.094,17.079,17.43,0.001,0.001,5279.0,3429.0,1.0
μ[4731],17.27,0.094,17.103,17.456,0.001,0.001,5289.0,3429.0,1.0
μ[4732],17.283,0.095,17.116,17.47,0.001,0.001,5300.0,3519.0,1.0
μ[4733],17.297,0.095,17.129,17.485,0.001,0.001,5309.0,3521.0,1.0
μ[4734],17.31,0.095,17.142,17.498,0.001,0.001,5320.0,3521.0,1.0
μ[4735],17.324,0.096,17.155,17.513,0.001,0.001,5331.0,3555.0,1.0
μ[4736],17.337,0.096,17.163,17.523,0.001,0.001,5339.0,3584.0,1.0
μ[4737],17.35,0.096,17.171,17.532,0.001,0.001,5349.0,3554.0,1.0
μ[4738],17.364,0.097,17.182,17.544,0.001,0.001,5357.0,3553.0,1.0
μ[4739],17.377,0.097,17.195,17.558,0.001,0.001,5367.0,3553.0,1.0
μ[4740],17.39,0.097,17.208,17.572,0.001,0.001,5378.0,3553.0,1.0
μ[4741],17.404,0.098,17.221,17.586,0.001,0.001,5386.0,3553.0,1.0
μ[4742],17.417,0.098,17.233,17.6,0.001,0.001,5396.0,3553.0,1.0
μ[4743],17.431,0.098,17.247,17.615,0.001,0.001,5406.0,3553.0,1.0
μ[4744],17.444,0.099,17.259,17.629,0.001,0.001,5413.0,3585.0,1.0
μ[4745],17.457,0.099,17.272,17.643,0.001,0.001,5423.0,3585.0,1.0
μ[4746],17.471,0.099,17.283,17.655,0.001,0.001,5433.0,3551.0,1.0
μ[4747],17.484,0.1,17.295,17.669,0.001,0.001,5445.0,3551.0,1.0
μ[4748],17.498,0.1,17.308,17.683,0.001,0.001,5455.0,3551.0,1.0
μ[4749],17.511,0.101,17.321,17.698,0.001,0.001,5464.0,3551.0,1.0
μ[4750],17.524,0.101,17.333,17.711,0.001,0.001,5474.0,3551.0,1.0
μ[4751],17.538,0.101,17.346,17.725,0.001,0.001,5484.0,3551.0,1.0
μ[4752],17.551,0.102,17.359,17.739,0.001,0.001,5493.0,3551.0,1.0
μ[4753],17.564,0.102,17.373,17.755,0.001,0.001,5504.0,3551.0,1.0
μ[4754],17.578,0.102,17.386,17.769,0.001,0.001,5515.0,3551.0,1.0
μ[4755],17.591,0.103,17.401,17.785,0.001,0.001,5525.0,3551.0,1.0
μ[4756],17.605,0.103,17.414,17.799,0.001,0.001,5534.0,3551.0,1.0
μ[4757],17.618,0.103,17.426,17.812,0.001,0.001,5540.0,3551.0,1.0
μ[4758],17.631,0.104,17.438,17.826,0.001,0.001,5551.0,3551.0,1.0
μ[4759],17.645,0.104,17.451,17.84,0.001,0.001,5561.0,3486.0,1.0
μ[4760],17.658,0.104,17.464,17.854,0.001,0.001,5570.0,3486.0,1.0
μ[4761],17.672,0.105,17.477,17.868,0.001,0.001,5578.0,3486.0,1.0
μ[4762],17.685,0.105,17.489,17.882,0.001,0.001,5591.0,3486.0,1.0
μ[4763],6.854,0.048,6.765,6.944,0.0,0.0,10205.0,2933.0,1.0
μ[4764],6.871,0.048,6.781,6.96,0.0,0.0,10191.0,2879.0,1.0
μ[4765],6.887,0.048,6.798,6.976,0.0,0.0,10183.0,2879.0,1.0
μ[4766],6.904,0.048,6.815,6.992,0.0,0.0,10170.0,2879.0,1.0
μ[4767],6.921,0.048,6.832,7.008,0.0,0.0,10156.0,2879.0,1.0
μ[4768],6.937,0.048,6.849,7.025,0.0,0.0,10146.0,2923.0,1.0
μ[4769],6.954,0.047,6.866,7.041,0.0,0.0,10130.0,2901.0,1.0
μ[4770],6.97,0.047,6.883,7.057,0.0,0.0,10117.0,2856.0,1.0
μ[4771],6.987,0.047,6.899,7.073,0.0,0.0,10100.0,2856.0,1.0
μ[4772],7.004,0.047,6.916,7.09,0.0,0.0,10083.0,2856.0,1.0
μ[4773],7.02,0.047,6.933,7.106,0.0,0.0,10069.0,2836.0,1.0
μ[4774],7.037,0.046,6.95,7.122,0.0,0.0,10057.0,2836.0,1.0
μ[4775],7.053,0.046,6.967,7.139,0.0,0.0,10043.0,2836.0,1.0
μ[4776],7.07,0.046,6.983,7.154,0.0,0.0,10024.0,2836.0,1.0
μ[4777],7.086,0.046,7.0,7.17,0.0,0.0,10012.0,2836.0,1.0
μ[4778],7.103,0.046,7.018,7.187,0.0,0.0,9992.0,2836.0,1.0
μ[4779],7.12,0.046,7.035,7.203,0.0,0.0,9978.0,2902.0,1.0
μ[4780],7.136,0.045,7.052,7.22,0.0,0.0,9960.0,2902.0,1.0
μ[4781],7.153,0.045,7.069,7.236,0.0,0.0,9946.0,2902.0,1.0
μ[4782],7.169,0.045,7.085,7.252,0.0,0.0,9928.0,2969.0,1.0
μ[4783],7.186,0.045,7.102,7.269,0.0,0.0,9913.0,2962.0,1.0
μ[4784],7.202,0.045,7.119,7.285,0.0,0.0,9892.0,2962.0,1.0
μ[4785],7.219,0.045,7.136,7.301,0.0,0.0,9878.0,2985.0,1.0
μ[4786],7.236,0.044,7.154,7.318,0.0,0.0,9862.0,2961.0,1.0
μ[4787],7.252,0.044,7.17,7.334,0.0,0.0,9857.0,2986.0,1.0
μ[4788],7.269,0.044,7.187,7.35,0.0,0.0,9849.0,2985.0,1.0
μ[4789],7.285,0.044,7.204,7.367,0.0,0.0,9829.0,2985.0,1.0
μ[4790],7.302,0.044,7.221,7.383,0.0,0.0,9814.0,2985.0,1.0
μ[4791],7.318,0.044,7.238,7.399,0.0,0.0,9792.0,2914.0,1.0
μ[4792],7.335,0.043,7.255,7.416,0.0,0.0,9775.0,2870.0,1.0
μ[4793],7.352,0.043,7.271,7.432,0.0,0.0,9752.0,2937.0,1.0
μ[4794],7.368,0.043,7.289,7.449,0.0,0.0,9729.0,2883.0,1.0
μ[4795],7.385,0.043,7.306,7.465,0.0,0.0,9720.0,2882.0,1.0
μ[4796],7.401,0.043,7.323,7.482,0.0,0.0,9701.0,2883.0,1.0
μ[4797],7.418,0.043,7.339,7.498,0.0,0.0,9677.0,2883.0,1.0
μ[4798],7.435,0.042,7.356,7.514,0.0,0.0,9663.0,2928.0,1.0
μ[4799],7.451,0.042,7.372,7.53,0.0,0.0,9646.0,2928.0,1.0
μ[4800],7.468,0.042,7.39,7.546,0.0,0.0,9630.0,2928.0,1.0
μ[4801],7.484,0.042,7.406,7.562,0.0,0.0,9608.0,2951.0,1.0
μ[4802],7.501,0.042,7.423,7.579,0.0,0.0,9585.0,2974.0,1.0
μ[4803],7.517,0.042,7.44,7.595,0.0,0.0,9564.0,2974.0,1.0
μ[4804],7.534,0.041,7.457,7.611,0.0,0.0,9540.0,2974.0,1.0
μ[4805],7.551,0.041,7.475,7.628,0.0,0.0,9523.0,2974.0,1.0
μ[4806],7.567,0.041,7.491,7.644,0.0,0.0,9505.0,2974.0,1.0
μ[4807],7.584,0.041,7.508,7.661,0.0,0.0,9487.0,2974.0,1.0
μ[4808],7.6,0.041,7.525,7.677,0.0,0.0,9464.0,2974.0,1.0
μ[4809],7.617,0.041,7.542,7.693,0.0,0.0,9441.0,2975.0,1.0
μ[4810],7.633,0.041,7.559,7.71,0.0,0.0,9424.0,2929.0,1.0
μ[4811],7.65,0.04,7.576,7.725,0.0,0.0,9404.0,2929.0,1.0
μ[4812],7.667,0.04,7.592,7.741,0.0,0.0,9382.0,2929.0,1.0
μ[4813],7.683,0.04,7.61,7.758,0.0,0.0,9354.0,2929.0,1.0
μ[4814],7.7,0.04,7.626,7.774,0.0,0.0,9336.0,2929.0,1.0
μ[4815],7.716,0.04,7.643,7.79,0.0,0.0,9318.0,2951.0,1.0
μ[4816],7.733,0.04,7.66,7.807,0.0,0.0,9298.0,2951.0,1.0
μ[4817],7.749,0.039,7.677,7.824,0.0,0.0,9276.0,2951.0,1.0
μ[4818],7.766,0.039,7.694,7.84,0.0,0.0,9255.0,2951.0,1.0
μ[4819],7.783,0.039,7.711,7.856,0.0,0.0,9233.0,2953.0,1.0
μ[4820],7.799,0.039,7.728,7.873,0.0,0.0,9213.0,2953.0,1.0
μ[4821],7.816,0.039,7.742,7.886,0.0,0.0,9193.0,2953.0,1.0
μ[4822],7.832,0.039,7.759,7.902,0.0,0.0,9173.0,3110.0,1.0
μ[4823],7.849,0.038,7.774,7.916,0.0,0.0,9152.0,3136.0,1.0
μ[4824],7.866,0.038,7.791,7.933,0.0,0.0,9125.0,3136.0,1.0
μ[4825],7.882,0.038,7.808,7.949,0.0,0.0,9104.0,3190.0,1.0
μ[4826],7.899,0.038,7.825,7.965,0.0,0.0,9082.0,3217.0,1.0
μ[4827],7.915,0.038,7.841,7.981,0.0,0.0,9058.0,3217.0,1.0
μ[4828],7.932,0.038,7.859,7.998,0.0,0.0,9035.0,3217.0,1.0
μ[4829],7.948,0.037,7.876,8.014,0.0,0.0,9014.0,3301.0,1.0
μ[4830],7.965,0.037,7.893,8.03,0.0,0.0,8988.0,3389.0,1.0
μ[4831],7.982,0.037,7.91,8.047,0.0,0.0,8964.0,3389.0,1.0
μ[4832],7.998,0.037,7.927,8.063,0.0,0.0,8940.0,3389.0,1.0
μ[4833],8.015,0.037,7.943,8.079,0.0,0.0,8913.0,3389.0,1.0
μ[4834],8.031,0.037,7.96,8.095,0.0,0.0,8889.0,3389.0,1.0
μ[4835],8.048,0.037,7.977,8.111,0.0,0.0,8866.0,3300.0,1.0
